month,day,zipcode,daily_case,total_case
4,23,11203,1464,2532
4,23,11204,1445,2588
4,23,11205,513,1040
4,23,11206,1056,1936
4,23,11207,1373,2523
4,23,11208,1550,2646
4,23,11209,829,1823
4,23,11210,1266,2238
4,23,11211,1475,2594
4,23,11212,1190,2080
4,23,11213,1040,1874
4,23,11214,1103,2048
4,23,11215,468,1169
4,23,11216,522,1066
4,23,11217,421,853
4,23,11218,1244,2194
4,23,11219,2087,3498
4,23,11220,1077,1870
4,23,11221,878,1635
4,23,11222,330,716
4,23,11223,1236,2341
4,23,11224,748,1350
4,23,11225,882,1560
4,23,11226,1498,2579
4,23,11228,487,972
4,23,11229,1148,2206
4,23,11230,1676,2971
4,23,11231,319,676
4,23,11232,365,587
4,23,11233,884,1600
4,23,11234,1756,3205
4,23,11235,1413,2622
4,23,11236,1990,3376
4,23,11237,618,1024
4,23,11238,571,1094
4,23,11239,367,670
4,23,11354,766,1351
4,23,11355,866,1516
4,23,11356,398,745
4,23,11357,603,1198
4,23,11358,414,873
4,23,11360,234,552
4,23,11361,340,703
4,23,11362,231,526
4,23,11363,78,192
4,23,11364,367,795
4,23,11365,610,1210
4,23,11366,318,601
4,23,11367,763,1509
4,23,11368,3045,4290
4,23,11369,1123,1667
4,23,11370,1080,1857
4,23,11372,1834,2769
4,23,11373,2358,3654
4,23,11374,842,1634
4,23,11375,1214,2452
4,23,11377,1522,2593
4,23,11378,544,1056
4,23,11379,581,1207
4,23,11385,1495,2807
4,23,11411,530,900
4,23,11412,966,1674
4,23,11413,1005,1767
4,23,11414,649,1150
4,23,11415,394,755
4,23,11416,461,788
4,23,11417,611,1081
4,23,11418,757,1354
4,23,11419,813,1439
4,23,11420,996,1762
4,23,11421,847,1463
4,23,11422,739,1357
4,23,11423,717,1242
4,23,11426,389,755
4,23,11427,587,1055
4,23,11428,517,862
4,23,11429,728,1154
4,23,11432,1197,2043
4,23,11433,679,1181
4,23,11434,1481,2600
4,23,11435,1131,2053
4,23,11436,384,694
4,23,11691,1649,2638
4,23,11692,424,724
4,23,11693,267,493
4,23,11694,503,995
4,23,11697,74,158
4,24,10001,285,661
4,24,10002,774,1561
4,24,10003,367,941
4,24,10004,25,73
4,24,10005,47,150
4,24,10006,15,63
4,24,10007,46,163
4,24,10009,553,1349
4,24,10010,215,665
4,24,10011,422,983
4,24,10012,130,380
4,24,10013,193,499
4,24,10014,244,601
4,24,10016,539,1434
4,24,10017,118,367
4,24,10018,176,427
4,24,10019,468,1118
4,24,10021,458,1278
4,24,10022,268,777
4,24,10023,461,1280
4,24,10024,515,1391
4,24,10025,956,2306
4,24,10026,466,1006
4,24,10027,714,1449
4,24,10028,391,1130
4,24,10029,1319,2597
4,24,10030,375,696
4,24,10031,896,1522
4,24,10032,1051,1861
4,24,10033,916,1568
4,24,10034,506,988
4,24,10035,697,1276
4,24,10036,328,756
4,24,10037,312,609
4,24,10038,179,407
4,24,10039,373,745
4,24,10040,700,1205
4,24,10044,140,306
4,24,10065,264,838
4,24,10069,46,134
4,24,10075,324,777
4,24,10128,525,1507
4,24,10280,35,123
4,24,10282,59,131
4,24,10301,914,1952
4,24,10302,494,1015
4,24,10303,681,1439
4,24,10304,1101,2333
4,24,10305,975,2324
4,24,10306,1196,3084
4,24,10307,331,812
4,24,10308,551,1446
4,24,10309,738,1899
4,24,10310,575,1368
4,24,10312,1283,3059
4,24,10314,2169,5036
4,24,10451,1210,2212
4,24,10452,1647,2871
4,24,10453,1684,2997
4,24,10454,814,1474
4,24,10455,890,1628
4,24,10456,1775,3189
4,24,10457,1485,2697
4,24,10458,1468,2801
4,24,10459,1083,1935
4,24,10460,1192,2227
4,24,10461,1451,3002
4,24,10462,1754,3522
4,24,10463,1388,3046
4,24,10464,110,296
4,24,10465,1223,2797
4,24,10466,1875,3532
4,24,10467,2551,4716
4,24,10468,1810,3164
4,24,10469,2272,4121
4,24,10470,365,745
4,24,10471,456,1070
4,24,10472,1420,2464
4,24,10473,1473,2884
4,24,10474,246,459
4,24,10475,1378,2973
4,24,11004,449,757
4,24,11101,475,1080
4,24,11102,460,914
4,24,11103,403,858
4,24,11104,358,716
4,24,11105,385,939
4,24,11106,473,1021
4,24,11109,42,142
4,24,11201,484,1281
4,24,11203,1521,2698
4,24,11204,1497,2733
4,24,11205,532,1111
4,24,11206,1099,2085
4,24,11207,1427,2694
4,24,11208,1606,2792
4,24,11209,864,1912
4,24,11210,1300,2341
4,24,11211,1514,2771
4,24,11212,1252,2247
4,24,11213,1078,1987
4,24,11214,1139,2131
4,24,11215,476,1212
4,24,11216,534,1106
4,24,11217,427,875
4,24,11218,1267,2274
4,24,11219,2136,3672
4,24,11220,1110,1959
4,24,11221,920,1716
4,24,11222,341,749
4,24,11223,1275,2447
4,24,11224,782,1419
4,24,11225,915,1654
4,24,11226,1561,2740
4,24,11228,502,1019
4,24,11229,1188,2310
4,24,11230,1728,3132
4,24,11231,333,709
4,24,11232,375,607
4,24,11233,930,1708
4,24,11234,1813,3363
4,24,11235,1455,2750
4,24,11236,2051,3565
4,24,11237,647,1084
4,24,11238,586,1141
4,24,11239,380,702
4,24,11354,802,1428
4,24,11355,915,1622
4,24,11356,413,786
4,24,11357,620,1262
4,24,11358,435,922
4,24,11360,247,585
4,24,11361,346,724
4,24,11362,240,547
4,24,11363,82,204
4,24,11364,376,832
4,24,11365,643,1292
4,24,11366,324,617
4,24,11367,781,1580
4,24,11368,3140,4523
4,24,11369,1164,1763
4,24,11370,1099,1915
4,24,11372,1894,2905
4,24,11373,2440,3837
4,24,11374,860,1690
4,24,11375,1251,2550
4,24,11377,1582,2765
4,24,11378,567,1124
4,24,11379,618,1289
4,24,11385,1558,2968
4,24,11411,554,938
4,24,11412,1004,1756
4,24,11413,1040,1846
4,24,11414,661,1200
4,24,11415,409,813
4,24,11416,485,840
4,24,11417,653,1162
4,24,11418,785,1447
4,24,11419,850,1523
4,24,11420,1026,1876
4,24,11421,884,1562
4,24,11422,762,1430
4,24,11423,752,1313
4,24,11426,407,808
4,24,11427,618,1109
4,24,11428,538,904
4,24,11429,754,1219
4,24,11432,1258,2177
4,24,11433,702,1256
4,24,11434,1537,2745
4,24,11435,1179,2173
4,24,11436,404,743
4,24,11691,1690,2746
4,24,11692,446,777
4,24,11693,271,512
4,24,11694,540,1051
4,24,11697,78,171
4,25,10001,288,685
4,25,10002,780,1603
4,25,10003,368,977
4,25,10004,26,75
4,25,10005,48,156
4,25,10006,16,68
4,25,10007,46,167
4,25,10009,561,1377
4,25,10010,216,695
4,25,10011,427,1025
4,25,10012,133,394
4,25,10013,194,517
4,25,10014,247,624
4,25,10016,546,1489
4,25,10017,121,383
4,25,10018,179,440
4,25,10019,473,1159
4,25,10021,461,1318
4,25,10022,272,806
4,25,10023,463,1323
4,25,10024,521,1430
4,25,10025,977,2419
4,25,10026,483,1080
4,25,10027,728,1526
4,25,10028,393,1155
4,25,10029,1350,2721
4,25,10030,377,727
4,25,10031,918,1600
4,25,10032,1082,1974
4,25,10033,942,1662
4,25,10034,515,1032
4,25,10035,713,1334
4,25,10036,333,778
4,25,10037,319,657
4,25,10038,185,425
4,25,10039,383,789
4,25,10040,718,1271
4,25,10044,144,321
4,25,10065,267,862
4,25,10069,46,137
4,25,10075,328,800
4,25,10128,529,1566
4,25,10280,35,128
4,25,10282,62,139
4,25,10301,933,2035
4,25,10302,501,1055
4,25,10303,700,1518
4,25,10304,1120,2418
4,25,10305,995,2403
4,25,10306,1212,3160
4,25,10307,336,836
4,25,10308,559,1487
4,25,10309,741,1955
4,25,10310,587,1419
4,25,10312,1301,3173
4,25,10314,2210,5219
4,25,10451,1245,2339
4,25,10452,1705,3076
4,25,10453,1729,3140
4,25,10454,843,1579
4,25,10455,922,1715
4,25,10456,1827,3394
4,25,10457,1524,2849
4,25,10458,1504,2927
4,25,10459,1135,2050
4,25,10460,1231,2343
4,25,10461,1482,3118
4,25,10462,1778,3674
4,25,10463,1431,3180
4,25,10464,112,301
4,25,10465,1244,2912
4,25,10466,1919,3661
4,25,10467,2594,4905
4,25,10468,1860,3321
4,25,10469,2317,4285
4,25,10470,371,782
4,25,10471,466,1108
4,25,10472,1462,2593
4,25,10473,1498,3013
4,25,10474,256,483
4,25,10475,1405,3114
4,25,11004,454,774
4,25,11101,480,1122
4,25,11102,470,946
4,25,11103,414,895
4,25,11104,369,757
4,25,11105,395,968
4,25,11106,483,1065
4,25,11109,43,149
4,25,11201,492,1326
4,25,11203,1560,2814
4,25,11204,1520,2849
4,25,11205,538,1159
4,25,11206,1132,2213
4,25,11207,1478,2847
4,25,11208,1654,2948
4,25,11209,883,1999
4,25,11210,1320,2442
4,25,11211,1545,2930
4,25,11212,1293,2406
4,25,11213,1099,2058
4,25,11214,1154,2208
4,25,11215,487,1266
4,25,11216,543,1163
4,25,11217,431,898
4,25,11218,1294,2376
4,25,11219,2182,3905
4,25,11220,1136,2045
4,25,11221,938,1782
4,25,11222,344,773
4,25,11223,1309,2592
4,25,11224,800,1482
4,25,11225,936,1721
4,25,11226,1606,2906
4,25,11228,513,1058
4,25,11229,1214,2446
4,25,11230,1755,3289
4,25,11231,337,729
4,25,11232,380,630
4,25,11233,954,1788
4,25,11234,1846,3481
4,25,11235,1493,2876
4,25,11236,2097,3723
4,25,11237,663,1129
4,25,11238,594,1193
4,25,11239,388,732
4,25,11354,838,1516
4,25,11355,935,1714
4,25,11356,425,821
4,25,11357,642,1316
4,25,11358,445,964
4,25,11360,260,617
4,25,11361,352,763
4,25,11362,248,564
4,25,11363,84,209
4,25,11364,384,871
4,25,11365,653,1338
4,25,11366,330,636
4,25,11367,803,1654
4,25,11368,3211,4719
4,25,11369,1191,1835
4,25,11370,1114,1992
4,25,11372,1935,3031
4,25,11373,2474,4013
4,25,11374,870,1762
4,25,11375,1263,2635
4,25,11377,1627,2892
4,25,11378,581,1178
4,25,11379,631,1331
4,25,11385,1611,3097
4,25,11411,561,961
4,25,11412,1019,1821
4,25,11413,1057,1917
4,25,11414,672,1253
4,25,11415,411,843
4,25,11416,510,886
4,25,11417,677,1230
4,25,11418,797,1497
4,25,11419,871,1587
4,25,11420,1057,1965
4,25,11421,907,1645
4,25,11422,781,1472
4,25,11423,777,1379
4,25,11426,418,837
4,25,11427,635,1149
4,25,11428,547,936
4,25,11429,767,1273
4,25,11432,1292,2280
4,25,11433,722,1322
4,25,11434,1569,2869
4,25,11435,1215,2283
4,25,11436,415,771
4,25,11691,1738,2914
4,25,11692,457,815
4,25,11693,275,535
4,25,11694,551,1094
4,25,11697,79,177
4,26,10001,375,851
4,26,10002,978,1962
4,26,10003,487,1194
4,26,10004,36,87
4,26,10005,59,182
4,26,10006,22,77
4,26,10007,50,186
4,26,10009,660,1606
4,26,10010,277,834
4,26,10011,563,1268
4,26,10012,166,466
4,26,10013,245,631
4,26,10014,307,730
4,26,10016,727,1864
4,26,10017,155,454
4,26,10018,215,524
4,26,10019,575,1388
4,26,10021,580,1568
4,26,10022,366,1000
4,26,10023,561,1567
4,26,10024,673,1758
4,26,10025,1230,2927
4,26,10026,584,1315
4,26,10027,871,1818
4,26,10028,514,1396
4,26,10029,1650,3235
4,26,10030,452,881
4,26,10031,1113,1938
4,26,10032,1297,2391
4,26,10033,1144,2019
4,26,10034,613,1240
4,26,10035,865,1637
4,26,10036,396,925
4,26,10037,382,776
4,26,10038,233,529
4,26,10039,464,944
4,26,10040,849,1527
4,26,10044,174,384
4,26,10065,328,1055
4,26,10069,56,154
4,26,10075,425,1008
4,26,10128,649,1846
4,26,10280,41,147
4,26,10282,101,190
4,26,10301,1083,2319
4,26,10302,571,1183
4,26,10303,811,1711
4,26,10304,1348,2805
4,26,10305,1198,2764
4,26,10306,1476,3625
4,26,10307,418,971
4,26,10308,692,1716
4,26,10309,894,2206
4,26,10310,680,1577
4,26,10312,1539,3605
4,26,10314,2617,5921
4,26,10451,1459,2687
4,26,10452,1972,3530
4,26,10453,1998,3559
4,26,10454,979,1839
4,26,10455,1098,1992
4,26,10456,2104,3851
4,26,10457,1773,3249
4,26,10458,1768,3386
4,26,10459,1332,2359
4,26,10460,1418,2648
4,26,10461,1780,3613
4,26,10462,2100,4201
4,26,10463,1646,3611
4,26,10464,136,350
4,26,10465,1493,3332
4,26,10466,2193,4145
4,26,10467,3060,5639
4,26,10468,2140,3775
4,26,10469,2704,4897
4,26,10470,417,876
4,26,10471,540,1250
4,26,10472,1685,2955
4,26,10473,1757,3463
4,26,10474,303,576
4,26,10475,1668,3570
4,26,11004,536,896
4,26,11101,562,1308
4,26,11102,540,1061
4,26,11103,476,1011
4,26,11104,432,859
4,26,11105,461,1116
4,26,11106,567,1246
4,26,11109,55,174
4,26,11201,627,1579
4,26,11203,1832,3229
4,26,11204,1852,3350
4,26,11205,619,1330
4,26,11206,1357,2593
4,26,11207,1722,3307
4,26,11208,1986,3454
4,26,11209,1039,2345
4,26,11210,1558,2819
4,26,11211,1863,3444
4,26,11212,1472,2780
4,26,11213,1331,2420
4,26,11214,1321,2514
4,26,11215,552,1424
4,26,11216,626,1331
4,26,11217,507,1033
4,26,11218,1512,2730
4,26,11219,2621,4602
4,26,11220,1281,2328
4,26,11221,1128,2084
4,26,11222,418,903
4,26,11223,1590,3051
4,26,11224,936,1741
4,26,11225,1107,1992
4,26,11226,1894,3351
4,26,11228,615,1244
4,26,11229,1407,2788
4,26,11230,2107,3853
4,26,11231,393,846
4,26,11232,446,726
4,26,11233,1077,2037
4,26,11234,2145,3979
4,26,11235,1780,3351
4,26,11236,2446,4267
4,26,11237,780,1305
4,26,11238,697,1387
4,26,11239,469,853
4,26,11354,981,1775
4,26,11355,1114,2029
4,26,11356,507,964
4,26,11357,759,1551
4,26,11358,521,1102
4,26,11360,312,707
4,26,11361,417,883
4,26,11362,306,678
4,26,11363,98,245
4,26,11364,452,1017
4,26,11365,781,1559
4,26,11366,392,732
4,26,11367,992,1922
4,26,11368,3707,5398
4,26,11369,1394,2126
4,26,11370,1315,2301
4,26,11372,2255,3483
4,26,11373,2844,4559
4,26,11374,1047,2084
4,26,11375,1513,3050
4,26,11377,1892,3325
4,26,11378,692,1367
4,26,11379,762,1544
4,26,11385,1917,3589
4,26,11411,659,1118
4,26,11412,1181,2080
4,26,11413,1223,2189
4,26,11414,811,1463
4,26,11415,510,984
4,26,11416,602,1027
4,26,11417,802,1414
4,26,11418,949,1727
4,26,11419,1048,1844
4,26,11420,1237,2259
4,26,11421,1052,1883
4,26,11422,915,1689
4,26,11423,905,1592
4,26,11426,492,965
4,26,11427,770,1349
4,26,11428,652,1098
4,26,11429,897,1472
4,26,11432,1529,2671
4,26,11433,852,1550
4,26,11434,1843,3285
4,26,11435,1459,2718
4,26,11436,480,875
4,26,11691,2023,3360
4,26,11692,523,924
4,26,11693,316,615
4,26,11694,636,1243
4,26,11697,97,215
4,27,10001,299,737
4,27,10002,808,1684
4,27,10003,378,1014
4,27,10004,26,77
4,27,10005,49,166
4,27,10006,21,77
4,27,10007,46,176
4,27,10009,579,1473
4,27,10010,224,733
4,27,10011,449,1079
4,27,10012,135,414
4,27,10013,201,553
4,27,10014,251,639
4,27,10016,559,1554
4,27,10017,125,396
4,27,10018,182,479
4,27,10019,487,1222
4,27,10021,469,1371
4,27,10022,280,840
4,27,10023,474,1383
4,27,10024,533,1501
4,27,10025,1014,2543
4,27,10026,510,1186
4,27,10027,759,1635
4,27,10028,399,1197
4,27,10029,1410,2883
4,27,10030,395,791
4,27,10031,973,1756
4,27,10032,1125,2111
4,27,10033,1002,1811
4,27,10034,534,1115
4,27,10035,745,1442
4,27,10036,341,819
4,27,10037,339,716
4,27,10038,196,456
4,27,10039,397,851
4,27,10040,748,1379
4,27,10044,153,345
4,27,10065,273,901
4,27,10069,46,139
4,27,10075,335,846
4,27,10128,536,1638
4,27,10280,35,133
4,27,10282,62,143
4,27,10301,955,2127
4,27,10302,523,1109
4,27,10303,721,1577
4,27,10304,1153,2518
4,27,10305,1019,2499
4,27,10306,1241,3249
4,27,10307,341,865
4,27,10308,569,1528
4,27,10309,753,1995
4,27,10310,600,1460
4,27,10312,1323,3277
4,27,10314,2264,5403
4,27,10451,1313,2490
4,27,10452,1798,3338
4,27,10453,1796,3329
4,27,10454,892,1714
4,27,10455,976,1838
4,27,10456,1917,3618
4,27,10457,1597,3039
4,27,10458,1574,3119
4,27,10459,1176,2163
4,27,10460,1278,2460
4,27,10461,1536,3266
4,27,10462,1835,3849
4,27,10463,1478,3353
4,27,10464,113,317
4,27,10465,1279,3015
4,27,10466,1981,3817
4,27,10467,2689,5121
4,27,10468,1930,3495
4,27,10469,2394,4478
4,27,10470,375,812
4,27,10471,478,1156
4,27,10472,1536,2755
4,27,10473,1552,3164
4,27,10474,267,517
4,27,10475,1445,3252
4,27,11004,468,802
4,27,11101,493,1171
4,27,11102,478,978
4,27,11103,421,929
4,27,11104,380,796
4,27,11105,406,1011
4,27,11106,502,1123
4,27,11109,44,152
4,27,11201,501,1378
4,27,11203,1606,2951
4,27,11204,1575,3024
4,27,11205,559,1268
4,27,11206,1173,2376
4,27,11207,1551,3049
4,27,11208,1740,3146
4,27,11209,914,2098
4,27,11210,1350,2550
4,27,11211,1584,3078
4,27,11212,1331,2570
4,27,11213,1131,2157
4,27,11214,1190,2311
4,27,11215,500,1309
4,27,11216,556,1217
4,27,11217,446,939
4,27,11218,1350,2519
4,27,11219,2230,4176
4,27,11220,1164,2136
4,27,11221,984,1904
4,27,11222,352,811
4,27,11223,1343,2712
4,27,11224,840,1582
4,27,11225,954,1798
4,27,11226,1678,3085
4,27,11228,530,1108
4,27,11229,1244,2571
4,27,11230,1797,3439
4,27,11231,344,757
4,27,11232,393,657
4,27,11233,987,1917
4,27,11234,1892,3644
4,27,11235,1545,3008
4,27,11236,2157,3890
4,27,11237,696,1208
4,27,11238,609,1258
4,27,11239,402,768
4,27,11354,864,1604
4,27,11355,965,1801
4,27,11356,449,871
4,27,11357,653,1377
4,27,11358,459,1007
4,27,11360,269,652
4,27,11361,363,801
4,27,11362,257,600
4,27,11363,86,216
4,27,11364,393,915
4,27,11365,669,1403
4,27,11366,336,652
4,27,11367,827,1713
4,27,11368,3326,4964
4,27,11369,1231,1927
4,27,11370,1144,2071
4,27,11372,1982,3166
4,27,11373,2559,4215
4,27,11374,892,1848
4,27,11375,1293,2725
4,27,11377,1670,3021
4,27,11378,600,1231
4,27,11379,651,1390
4,27,11385,1666,3221
4,27,11411,567,994
4,27,11412,1050,1904
4,27,11413,1081,1988
4,27,11414,684,1307
4,27,11415,425,877
4,27,11416,535,953
4,27,11417,693,1297
4,27,11418,827,1570
4,27,11419,901,1668
4,27,11420,1093,2062
4,27,11421,933,1707
4,27,11422,799,1521
4,27,11423,803,1440
4,27,11426,425,862
4,27,11427,649,1198
4,27,11428,560,982
4,27,11429,787,1325
4,27,11432,1350,2408
4,27,11433,752,1412
4,27,11434,1620,3004
4,27,11435,1269,2423
4,27,11436,425,809
4,27,11691,1795,3083
4,27,11692,473,860
4,27,11693,281,560
4,27,11694,569,1145
4,27,11697,81,181
4,28,10001,300,759
4,28,10002,828,1746
4,28,10003,381,1037
4,28,10004,26,79
4,28,10005,51,171
4,28,10006,21,78
4,28,10007,45,178
4,28,10009,587,1526
4,28,10010,225,763
4,28,10011,450,1109
4,28,10012,136,428
4,28,10013,207,579
4,28,10014,252,655
4,28,10016,566,1632
4,28,10017,123,407
4,28,10018,186,494
4,28,10019,495,1266
4,28,10021,474,1425
4,28,10022,280,868
4,28,10023,481,1428
4,28,10024,541,1552
4,28,10025,1030,2623
4,28,10026,515,1213
4,28,10027,776,1683
4,28,10028,409,1239
4,28,10029,1438,2983
4,28,10030,401,829
4,28,10031,994,1826
4,28,10032,1146,2192
4,28,10033,1019,1871
4,28,10034,551,1160
4,28,10035,757,1485
4,28,10036,344,840
4,28,10037,342,734
4,28,10038,201,470
4,28,10039,407,884
4,28,10040,761,1418
4,28,10044,157,353
4,28,10065,277,928
4,28,10069,46,141
4,28,10075,334,883
4,28,10128,546,1699
4,28,10280,35,136
4,28,10282,64,148
4,28,10301,963,2163
4,28,10302,530,1122
4,28,10303,727,1609
4,28,10304,1161,2562
4,28,10305,1031,2559
4,28,10306,1251,3328
4,28,10307,342,876
4,28,10308,570,1545
4,28,10309,757,2021
4,28,10310,609,1498
4,28,10312,1327,3330
4,28,10314,2284,5491
4,28,10451,1334,2555
4,28,10452,1840,3466
4,28,10453,1834,3436
4,28,10454,911,1796
4,28,10455,993,1906
4,28,10456,1949,3730
4,28,10457,1630,3132
4,28,10458,1593,3214
4,28,10459,1197,2213
4,28,10460,1304,2540
4,28,10461,1562,3342
4,28,10462,1858,3941
4,28,10463,1494,3429
4,28,10464,114,318
4,28,10465,1293,3083
4,28,10466,1993,3895
4,28,10467,2723,5235
4,28,10468,1969,3612
4,28,10469,2406,4568
4,28,10470,376,825
4,28,10471,490,1192
4,28,10472,1562,2838
4,28,10473,1570,3246
4,28,10474,271,531
4,28,10475,1455,3309
4,28,11004,472,814
4,28,11101,502,1212
4,28,11102,483,1015
4,28,11103,428,957
4,28,11104,386,824
4,28,11105,412,1042
4,28,11106,513,1162
4,28,11109,44,157
4,28,11201,509,1420
4,28,11203,1627,3032
4,28,11204,1604,3135
4,28,11205,569,1356
4,28,11206,1201,2464
4,28,11207,1582,3142
4,28,11208,1773,3241
4,28,11209,928,2165
4,28,11210,1369,2625
4,28,11211,1607,3219
4,28,11212,1356,2663
4,28,11213,1142,2218
4,28,11214,1204,2384
4,28,11215,505,1361
4,28,11216,571,1272
4,28,11217,453,961
4,28,11218,1370,2606
4,28,11219,2257,4364
4,28,11220,1179,2193
4,28,11221,1003,1978
4,28,11222,363,842
4,28,11223,1358,2778
4,28,11224,860,1643
4,28,11225,967,1854
4,28,11226,1720,3199
4,28,11228,540,1147
4,28,11229,1263,2651
4,28,11230,1834,3582
4,28,11231,345,771
4,28,11232,398,677
4,28,11233,1003,1975
4,28,11234,1908,3723
4,28,11235,1585,3105
4,28,11236,2189,3999
4,28,11237,716,1260
4,28,11238,616,1297
4,28,11239,407,795
4,28,11354,873,1654
4,28,11355,985,1862
4,28,11356,453,896
4,28,11357,661,1405
4,28,11358,467,1038
4,28,11360,270,660
4,28,11361,367,826
4,28,11362,261,618
4,28,11363,86,219
4,28,11364,399,943
4,28,11365,681,1443
4,28,11366,340,664
4,28,11367,834,1765
4,28,11368,3417,5156
4,28,11369,1263,2012
4,28,11370,1161,2114
4,28,11372,2012,3244
4,28,11373,2606,4363
4,28,11374,902,1896
4,28,11375,1313,2794
4,28,11377,1705,3126
4,28,11378,604,1271
4,28,11379,662,1428
4,28,11385,1701,3320
4,28,11411,572,1022
4,28,11412,1056,1933
4,28,11413,1094,2022
4,28,11414,691,1325
4,28,11415,430,888
4,28,11416,544,988
4,28,11417,702,1335
4,28,11418,849,1639
4,28,11419,927,1734
4,28,11420,1110,2130
4,28,11421,948,1779
4,28,11422,809,1562
4,28,11423,825,1484
4,28,11426,425,866
4,28,11427,658,1223
4,28,11428,565,993
4,28,11429,796,1353
4,28,11432,1380,2481
4,28,11433,765,1454
4,28,11434,1636,3059
4,28,11435,1288,2483
4,28,11436,428,828
4,28,11691,1819,3152
4,28,11692,478,878
4,28,11693,282,567
4,28,11694,576,1175
4,28,11697,81,181
4,29,10001,301,793
4,29,10002,832,1795
4,29,10003,382,1067
4,29,10004,26,79
4,29,10005,52,177
4,29,10006,21,80
4,29,10007,45,180
4,29,10009,592,1576
4,29,10010,226,785
4,29,10011,451,1142
4,29,10012,137,437
4,29,10013,207,596
4,29,10014,252,673
4,29,10016,573,1673
4,29,10017,125,420
4,29,10018,186,504
4,29,10019,498,1350
4,29,10021,476,1476
4,29,10022,282,905
4,29,10023,482,1476
4,29,10024,544,1606
4,29,10025,1039,2706
4,29,10026,522,1252
4,29,10027,783,1741
4,29,10028,411,1283
4,29,10029,1452,3059
4,29,10030,407,859
4,29,10031,999,1883
4,29,10032,1153,2247
4,29,10033,1023,1928
4,29,10034,556,1188
4,29,10035,762,1535
4,29,10036,346,910
4,29,10037,345,757
4,29,10038,203,486
4,29,10039,409,917
4,29,10040,773,1468
4,29,10044,158,360
4,29,10065,279,946
4,29,10069,46,143
4,29,10075,334,905
4,29,10128,546,1742
4,29,10280,35,143
4,29,10282,64,152
4,29,10301,972,2203
4,29,10302,534,1149
4,29,10303,733,1645
4,29,10304,1174,2617
4,29,10305,1042,2616
4,29,10306,1260,3411
4,29,10307,343,915
4,29,10308,572,1590
4,29,10309,759,2076
4,29,10310,614,1542
4,29,10312,1335,3430
4,29,10314,2305,5640
4,29,10451,1344,2636
4,29,10452,1852,3611
4,29,10453,1845,3574
4,29,10454,923,1850
4,29,10455,1001,1980
4,29,10456,1967,3935
4,29,10457,1654,3325
4,29,10458,1611,3325
4,29,10459,1206,2296
4,29,10460,1318,2636
4,29,10461,1580,3458
4,29,10462,1870,4040
4,29,10463,1495,3468
4,29,10464,114,328
4,29,10465,1299,3178
4,29,10466,2012,4008
4,29,10467,2748,5395
4,29,10468,1980,3702
4,29,10469,2455,4706
4,29,10470,378,848
4,29,10471,496,1217
4,29,10472,1581,2921
4,29,10473,1585,3337
4,29,10474,272,558
4,29,10475,1463,3365
4,29,11004,474,833
4,29,11101,509,1239
4,29,11102,492,1050
4,29,11103,434,994
4,29,11104,390,843
4,29,11105,414,1071
4,29,11106,518,1191
4,29,11109,44,159
4,29,11201,512,1463
4,29,11203,1642,3123
4,29,11204,1608,3192
4,29,11205,574,1401
4,29,11206,1216,2542
4,29,11207,1597,3210
4,29,11208,1789,3330
4,29,11209,934,2250
4,29,11210,1379,2701
4,29,11211,1626,3344
4,29,11212,1372,2773
4,29,11213,1148,2281
4,29,11214,1225,2507
4,29,11215,506,1406
4,29,11216,574,1306
4,29,11217,456,1000
4,29,11218,1378,2651
4,29,11219,2268,4425
4,29,11220,1188,2249
4,29,11221,1011,2040
4,29,11222,365,870
4,29,11223,1367,2874
4,29,11224,872,1689
4,29,11225,972,1902
4,29,11226,1737,3298
4,29,11228,542,1180
4,29,11229,1267,2736
4,29,11230,1847,3668
4,29,11231,345,774
4,29,11232,402,693
4,29,11233,1013,2046
4,29,11234,1925,3829
4,29,11235,1613,3244
4,29,11236,2204,4129
4,29,11237,719,1289
4,29,11238,622,1338
4,29,11239,412,821
4,29,11354,885,1695
4,29,11355,1000,1898
4,29,11356,456,915
4,29,11357,667,1448
4,29,11358,473,1072
4,29,11360,274,682
4,29,11361,370,852
4,29,11362,263,629
4,29,11363,86,222
4,29,11364,401,964
4,29,11365,683,1485
4,29,11366,343,688
4,29,11367,836,1800
4,29,11368,3441,5261
4,29,11369,1273,2064
4,29,11370,1164,2150
4,29,11372,2023,3310
4,29,11373,2622,4463
4,29,11374,904,1930
4,29,11375,1320,2852
4,29,11377,1724,3218
4,29,11378,609,1303
4,29,11379,665,1464
4,29,11385,1712,3422
4,29,11411,576,1052
4,29,11412,1062,1982
4,29,11413,1104,2076
4,29,11414,691,1338
4,29,11415,432,911
4,29,11416,544,993
4,29,11417,717,1376
4,29,11418,858,1677
4,29,11419,932,1778
4,29,11420,1120,2170
4,29,11421,957,1821
4,29,11422,817,1610
4,29,11423,837,1530
4,29,11426,436,894
4,29,11427,665,1259
4,29,11428,567,1016
4,29,11429,799,1385
4,29,11432,1411,2561
4,29,11433,771,1487
4,29,11434,1649,3129
4,29,11435,1298,2541
4,29,11436,433,851
4,29,11691,1836,3218
4,29,11692,480,905
4,29,11693,284,575
4,29,11694,583,1196
4,29,11697,81,185
4,30,10001,303,805
4,30,10002,837,1849
4,30,10003,387,1114
4,30,10004,26,79
4,30,10005,52,190
4,30,10006,21,81
4,30,10007,45,182
4,30,10009,597,1614
4,30,10010,226,805
